Consecutive Time,Voltage,Current (raw),Capacity (normalized),Standard Discharge Capacity,Battery Temperature,Ambient Temperature,Step Num,Time[s],SOC
59507.9313,3.610963,48.75281,0.840490588,97.61355,1.399379,-0.7103922,6,6060,0.307380167
59512.9316,3.612001,48.7513,0.841183729,97.61355,1.372958,-0.7293857,6,6065,0.307633781
59517.9311,3.612396,48.75752,0.841876358,97.61355,1.413914,-0.6957946,6,6070,0.307887395
59522.9318,3.613571,48.76477,0.842569602,97.61355,1.333392,-0.7540179,6,6075,0.308141009
59527.9316,3.614191,48.75992,0.843262436,97.61355,1.336794,-0.7430519,6,6080,0.308394623
59532.9315,3.614953,48.7657,0.843955373,97.61355,1.403499,-0.6911517,6,6085,0.308648237
59537.9316,3.615968,48.75926,0.844648412,97.61355,1.340912,-0.7615706,6,6090,0.308901851
59542.9317,3.616858,48.76196,0.845341349,97.61355,1.36737,-0.7652027,6,6095,0.309155465
59547.9315,3.617638,48.76068,0.846034388,97.61355,1.382404,-0.7047858,6,6100,0.309409079
59552.9313,3.61851,48.75067,0.846727119,97.61355,1.328053,-0.7744827,6,6105,0.309662693
59557.9317,3.619476,48.76166,0.847420056,97.61355,1.355733,-0.7013693,6,6110,0.309916307
59562.9311,3.620344,48.76526,0.848112685,97.61355,1.330025,-0.7196402,6,6115,0.310169921
59567.9314,3.62133,48.75565,0.848805827,97.61355,1.387992,-0.7142808,6,6120,0.310423535
59572.9311,3.622261,48.76865,0.849498763,97.61355,1.359352,-0.7430519,6,6125,0.310677149
59577.9317,3.623142,48.75504,0.850191392,97.61355,1.389425,-0.7203944,6,6130,0.310930763
59582.9316,3.623981,48.76433,0.850884432,97.61355,1.334859,-0.775199,6,6135,0.311184377
59587.9316,3.625058,48.76126,0.851577573,97.61355,1.405673,-0.7493811,6,6140,0.311437991
59592.9317,3.626005,48.76379,0.8522701,97.61355,1.372456,-0.8054072,6,6145,0.311691605
59597.9313,3.62722,48.7516,0.852963139,97.61355,1.327343,-0.8280663,6,6150,0.311945219
59602.9313,3.627995,48.75908,0.853656178,97.61355,1.346996,-0.7932206,6,6155,0.312198833
59607.9314,3.629102,48.76344,0.854349319,97.61355,1.323938,-0.8314863,6,6160,0.312452447
59612.9319,3.63009,48.7673,0.855042256,97.61355,1.259667,-0.8582759,6,6165,0.312706061
59617.9317,3.63126,48.75307,0.855734988,97.61355,1.419495,-0.7354962,6,6170,0.312959675
59622.9314,3.632096,48.75369,0.856428027,97.61355,1.281509,-0.8967562,6,6175,0.313213289
59627.9315,3.63313,48.74635,0.857120963,97.61355,1.382404,-0.75765,6,6180,0.313466903
59632.9317,3.634277,48.75316,0.857814105,97.61355,1.341161,-0.844393,6,6185,0.313720517
59637.9314,3.635084,48.76886,0.858507144,97.61355,1.254825,-0.8329222,6,6190,0.313974131
59642.9318,3.636262,48.74475,0.85920008,97.61355,1.387992,-0.7444876,6,6195,0.314227745
59647.9311,3.637287,48.76624,0.859892812,97.61355,1.354985,-0.807851,6,6200,0.314481359
59652.9316,3.638364,48.75636,0.860585851,97.61355,1.350154,-0.7673896,6,6205,0.314734973
59657.9319,3.639354,48.75636,0.861278685,97.61355,1.400344,-0.7245304,6,6210,0.314988587
59662.9316,3.640368,48.75903,0.861971622,97.61355,1.281509,-0.8589954,6,6215,0.315242201
59667.9311,3.641703,48.75806,0.862664456,97.61355,1.381903,-0.7657034,6,6220,0.315495815
59672.9315,3.642832,48.75912,0.863357392,97.61355,1.406396,-0.8317335,6,6225,0.315749429
59677.9314,3.643912,48.75739,0.864050329,97.61355,1.339949,-0.7776394,6,6230,0.316003043
59682.9315,3.645041,48.75049,0.864743471,97.61355,1.416596,-0.7535139,6,6235,0.316256657
59687.9316,3.6461,48.76686,0.8654361,97.61355,1.364934,-0.7978544,6,6240,0.316510271
59692.9313,3.647319,48.75685,0.866128729,97.61355,1.452002,-0.7481514,6,6245,0.316763885
59697.9312,3.648251,48.77028,0.866821871,97.61355,1.396224,-0.7815316,6,6250,0.317017499
59702.9312,3.649621,48.76517,0.86751491,97.61355,1.45469,-0.7681091,6,6255,0.317271113
59707.9311,3.650021,48.43882,0.868202724,97.61355,1.362031,-0.8460855,6,6260,0.317524727
59712.9317,3.65001,48.04054,0.868888899,97.61355,1.393327,-0.8146528,6,6265,0.317778341
59717.9313,3.650021,47.83363,0.869568415,97.61355,1.447888,-0.7296298,6,6270,0.318031955
59722.9314,3.649877,47.43472,0.87024619,97.61355,1.507776,-0.6770108,6,6275,0.318285569
59727.9317,3.650184,47.32705,0.870920072,97.61355,1.425581,-0.7671424,6,6280,0.318539183
59732.9319,3.650209,47.1824,0.871589856,97.61355,1.417817,-0.7315757,6,6285,0.318792797
59737.9311,3.650059,46.80996,0.872255952,97.61355,1.407143,-0.7973536,6,6290,0.319046411
59742.9317,3.650353,46.69516,0.872918463,97.61355,1.400344,-0.7245114,6,6295,0.319300025
59747.9315,3.650271,46.34856,0.87357749,97.61355,1.460983,-0.8516957,6,6300,0.319553639
59752.9312,3.650034,45.95594,0.874233342,97.61355,1.375857,-0.8694934,6,6305,0.319807253
59757.9315,3.6501,45.77176,0.874885812,97.61355,1.426799,-0.8168398,6,6310,0.320060867
59762.9313,3.649694,45.41984,0.875533776,97.61355,1.395978,-0.8365925,6,6315,0.320314481
59767.9317,3.649887,45.02816,0.876178768,97.61355,1.399379,-0.8132138,6,6320,0.320568095
59772.9314,3.650429,45.31228,0.876820175,97.61355,1.373428,-0.7954106,6,6325,0.320821709
59777.9313,3.649871,44.6489,0.877457996,97.61355,1.414924,-0.776172,6,6330,0.321075323
59782.9313,3.649843,44.60187,0.878092642,97.61355,1.468974,-0.7235479,6,6335,0.321328937
59787.9312,3.649812,44.21421,0.878724829,97.61355,1.479415,-0.7281593,6,6340,0.321582551
59792.932,3.64985,44.0789,0.87935302,97.61355,1.493702,-0.7591206,6,6345,0.321836165
59797.9317,3.650121,44.14667,0.87997906,97.61355,1.496386,-0.7262133,6,6350,0.322089779
59802.9317,3.649796,43.41589,0.880600388,97.61355,1.472614,-0.7803081,6,6355,0.322343393
59807.9318,3.649301,42.88684,0.88121772,97.61355,1.46292,-0.8127067,6,6360,0.322597007
59812.9313,3.649986,43.28531,0.881833413,97.61355,1.478463,-0.7517771,6,6365,0.322850621
59817.9311,3.650028,42.95942,0.882445726,97.61355,1.413195,-0.832453,6,6370,0.323104235
59822.9316,3.649987,42.80842,0.883054351,97.61355,1.45251,-0.7929544,6,6375,0.323357849
59827.9317,3.649719,42.30628,0.883659492,97.61355,1.457132,-0.7429981,6,6380,0.323611463
59832.9318,3.650119,42.06152,0.884260843,97.61355,1.407614,-0.7776394,6,6385,0.323865077
59837.9319,3.650105,42.13263,0.884860555,97.61355,1.465365,-0.7045196,6,6390,0.324118691
59842.9311,3.650184,41.89568,0.885455964,97.61355,1.362754,-0.8076037,6,6395,0.324372305
59847.9319,3.650062,41.64504,0.886048709,97.61355,1.377542,-0.7927452,6,6400,0.324625919
59852.9312,3.649828,41.29477,0.886637255,97.61355,1.443528,-0.7566643,6,6405,0.324879533
59857.9311,3.64998,41.06947,0.887222829,97.61355,1.45516,-0.7449788,6,6410,0.325133147
59862.9312,3.650457,41.28032,0.887804921,97.61355,1.424618,-0.7379017,6,6415,0.325386761
59867.9316,3.649846,40.64338,0.888384451,97.61355,1.40472,-0.7654436,6,6420,0.325640375
59872.932,3.650116,40.43309,0.888960395,97.61355,1.382878,-0.7873856,6,6425,0.325893989
59877.9317,3.650173,40.28634,0.88953255,97.61355,1.441592,-0.7510577,6,6430,0.326147603
59882.9318,3.649993,39.86426,0.89010204,97.61355,1.48645,-0.6757843,6,6435,0.326401217
59887.9311,3.650244,39.76987,0.890668253,97.61355,1.386525,-0.7459645,6,6440,0.326654831
59892.932,3.649626,39.32965,0.891231699,97.61355,1.400344,-0.8000509,6,6445,0.326908445
59897.9312,3.650078,39.30235,0.891791765,97.61355,1.484008,-0.7386528,6,6450,0.327162059
59902.9317,3.649869,39.09271,0.892347835,97.61355,1.50584,-0.7318197,6,6455,0.327415673
59907.9314,3.650189,38.79462,0.892900934,97.61355,1.45469,-0.7756618,6,6460,0.327669287
59912.9315,3.649696,38.47277,0.89345096,97.61355,1.507776,-0.7676337,6,6465,0.327922901
59917.9318,3.650198,38.45938,0.893998938,97.61355,1.46486,-0.8107574,6,6470,0.328176515
59922.9315,3.650044,38.01421,0.894542817,97.61355,1.399379,-0.8765428,6,6475,0.328430129
59927.9318,3.649823,37.83934,0.895082496,97.61355,1.359854,-0.8407257,6,6480,0.328683743
59932.9311,3.64986,37.80312,0.895620946,97.61355,1.432137,-0.8058732,6,6485,0.328937357
59937.9312,3.649714,37.00348,0.896154581,97.61355,1.491317,-0.738862,6,6490,0.329190971
59942.9316,3.65025,37.33401,0.896686577,97.61355,1.402067,-0.8058732,6,6495,0.329444585
59947.9313,3.649973,37.05156,0.897213348,97.61355,1.497364,-0.710126,6,6500,0.329698199
59952.932,3.6497,36.71529,0.89773889,97.61355,1.524541,-0.7356831,6,6505,0.329951813
59957.932,3.650357,36.77635,0.898261461,97.61355,1.417577,-0.7978417,6,6510,0.330205427
59962.9317,3.650496,36.72775,0.898780344,97.61355,1.482333,-0.7478883,6,6515,0.330459041
59967.9314,3.650153,36.22478,0.899296563,97.61355,1.54515,-0.7300799,6,6520,0.330712655
59972.9313,3.650078,36.05136,0.899808479,97.61355,1.433831,-0.7739566,6,6525,0.330966269
59977.9319,3.65023,35.64989,0.900318245,97.61355,1.445977,-0.7693102,6,6530,0.331219883
59982.9311,3.649701,35.55427,0.90082422,97.61355,1.398186,-0.756902,6,6535,0.331473497
59987.9315,3.649912,35.50321,0.901328146,97.61355,1.463188,-0.7444686,6,6540,0.331727111
59992.9313,3.650198,35.20206,0.901828281,97.61355,1.439919,-0.7527375,6,6545,0.331980725
59997.9315,3.649342,34.47947,0.902324421,97.61355,1.438459,-0.7088963,6,6550,0.332234339
60002.9319,3.650073,34.787,0.902819639,97.61355,1.457132,-0.7656528,6,6555,0.332487953
60007.9311,3.649859,34.19407,0.903309735,97.61355,1.424647,-0.73787,6,6560,0.332741567
60012.9311,3.650032,34.38429,0.903797987,97.61355,1.392368,-0.7929544,6,6565,0.332995181
60017.9313,3.650077,34.12022,0.904284497,97.61355,1.460498,-0.845347,6,6570,0.333248795
60022.9317,3.649657,33.51132,0.904765885,97.61355,1.431897,-0.8212169,6,6575,0.333502409
60027.9312,3.650082,33.61269,0.905244917,97.61355,1.43043,-0.7245114,6,6580,0.333756023
60032.9319,3.649834,33.38548,0.905721081,97.61355,1.447645,-0.7449788,6,6585,0.334009637
60037.9313,3.649918,33.39905,0.906193761,97.61355,1.475775,-0.7544743,6,6590,0.334263251
60042.9314,3.649962,33.17498,0.906664597,97.61355,1.531345,-0.6910883,6,6595,0.334516865
60047.9321,3.649961,32.79177,0.90713277,97.61355,1.501484,-0.7361998,6,6600,0.334770479
60052.9311,3.650091,32.56487,0.907597562,97.61355,1.479684,-0.7429981,6,6605,0.335024093
60057.9316,3.649773,32.21579,0.908059383,97.61355,1.457343,-0.7729962,6,6610,0.335277707
60062.9313,3.649907,32.22333,0.908517926,97.61355,1.472166,-0.7656528,6,6615,0.335531321
60067.9311,3.650082,32.0494,0.908974522,97.61355,1.435093,-0.7877976,6,6620,0.335784935
60072.9314,3.650003,32.0093,0.909427226,97.61355,1.383632,-0.8470491,6,6625,0.336038549
60077.9313,3.65,31.80375,0.909876242,97.61355,1.403761,-0.7966151,6,6630,0.336292163
60082.9313,3.650198,31.53816,0.91032454,97.61355,1.449381,-0.7507883,6,6635,0.336545777
60087.9315,3.650582,31.57047,0.91076956,97.61355,1.437232,-0.7478883,6,6640,0.336799391
60092.9319,3.650339,31.2268,0.911209561,97.61355,1.426827,-0.7658905,6,6645,0.337053005
60097.9317,3.649896,30.7648,0.911648639,97.61355,1.342392,-0.7827392,6,6650,0.337306619
60102.932,3.649732,30.37311,0.912084849,97.61355,1.30235,-0.8909302,6,6655,0.337560233
60107.9312,3.64976,30.05799,0.9125186,97.61355,1.338785,-0.8543329,6,6660,0.337813847
60112.9317,3.649943,30.09567,0.912949176,97.61355,1.359166,-0.7885488,6,6665,0.338067461
60117.9315,3.649505,29.64388,0.913376166,97.61355,1.394577,-0.7605278,6,6670,0.338321075
60122.9313,3.649585,29.68184,0.913800594,97.61355,1.371516,-0.7383834,6,6675,0.338574689
60127.9317,3.649971,29.83029,0.914222974,97.61355,1.339498,-0.7554378,6,6680,0.338828303
60132.932,3.64981,29.36056,0.91464269,97.61355,1.360116,-0.772486,6,6685,0.339081917
60137.9315,3.650005,29.20093,0.915059026,97.61355,1.48867,-0.6811055,6,6690,0.339335531
60142.9317,3.650284,29.30539,0.915473518,97.61355,1.456696,-0.690575,6,6695,0.339589145
60147.9311,3.649896,28.68375,0.915884936,97.61355,1.383149,-0.7493526,6,6700,0.339842759
60152.9318,3.650421,28.84316,0.916293486,97.61355,1.438973,-0.7461388,6,6705,0.340096373
60157.9314,3.649769,28.74331,0.91669845,97.61355,1.447002,-0.7456222,6,6710,0.340349987
60162.9317,3.650118,28.33683,0.917102595,97.61355,1.367429,-0.8029001,6,6715,0.340603601
60167.9312,3.64963,27.98106,0.917501208,97.61355,1.338548,-0.8168081,6,6720,0.340857215
60172.9311,3.649794,27.97027,0.917899001,97.61355,1.28346,-0.8419302,6,6725,0.341110829
60177.9317,3.650005,27.93543,0.918295155,97.61355,1.271312,-0.9145545,6,6730,0.341364443
60182.9319,3.649541,27.44686,0.918688645,97.61355,1.280058,-0.8377938,6,6735,0.341618057
60187.9317,3.650121,27.48269,0.919078243,97.61355,1.284211,-0.8185197,6,6740,0.341871671
60192.9317,3.650137,27.17844,0.919465689,97.61355,1.28564,-0.8170807,6,6745,0.342125285
60197.9318,3.650453,27.32909,0.919851394,97.61355,1.302417,-0.8153406,6,6750,0.342378899
60202.9316,3.649946,26.84232,0.920233308,97.61355,1.2427,-0.8979703,6,6755,0.342632513
60207.932,3.649925,26.37224,0.920612968,97.61355,1.197573,-0.9130806,6,6760,0.342886127
60212.9312,3.650657,26.93562,0.920990272,97.61355,1.30728,-0.8255593,6,6765,0.343139741
60217.9311,3.650128,26.42258,0.921365015,97.61355,1.304083,-0.8212169,6,6770,0.343393355
60222.9315,3.65032,26.29601,0.921737197,97.61355,1.304591,-0.8660226,6,6775,0.343646969
60227.9313,3.649778,25.74468,0.922107125,97.61355,1.20026,-0.933041,6,6780,0.343900583
60232.9317,3.649998,25.92184,0.922474288,97.61355,1.202674,-0.9004014,6,6785,0.344154197
60237.9314,3.650211,25.65877,0.922839606,97.61355,1.218466,-0.9223111,6,6790,0.344407811
60242.9314,3.650291,25.55571,0.92320267,97.61355,1.266755,-0.8436006,6,6795,0.344661425
60247.9311,3.650377,25.5215,0.923563071,97.61355,1.132056,-0.9486558,6,6800,0.344915039
60252.9311,3.650114,25.1222,0.923919579,97.61355,1.191276,-0.8589796,6,6805,0.345168653
60257.9316,3.649683,24.6202,0.92427496,97.61355,1.270157,-0.7495586,6,6810,0.345422267
60262.9317,3.650305,25.17251,0.924627882,97.61355,1.267705,-0.7822257,6,6815,0.345675881
60267.9315,3.650239,24.89483,0.924978858,97.61355,1.300952,-0.8017054,6,6820,0.345929495
60272.9315,3.650044,24.35106,0.925326556,97.61355,1.27788,-0.8173215,6,6825,0.346183109
60277.9317,3.650486,24.50194,0.925672717,97.61355,1.283261,-0.8572332,6,6830,0.346436723
60282.9312,3.650186,24.20083,0.926015394,97.61355,1.186204,-0.8565199,6,6835,0.346690337
60287.9312,3.649709,23.59672,0.92635674,97.61355,1.269681,-0.7953504,6,6840,0.346943951
60292.9317,3.650098,23.83753,0.926695628,97.61355,1.259032,-0.8438033,6,6845,0.347197565
60297.9311,3.650171,23.59156,0.927032671,97.61355,1.29589,-0.7841305,6,6850,0.347451179
60302.9316,3.649844,23.33714,0.927366539,97.61355,1.249776,-0.8228904,6,6855,0.347704793
60307.9317,3.649814,23.10398,0.927698255,97.61355,1.242254,-0.8002346,6,6860,0.347958407
60312.9312,3.650194,23.16977,0.928029254,97.61355,1.292242,-0.772692,6,6865,0.348212021
60317.932,3.649251,22.53306,0.928355746,97.61355,1.336608,-0.7658905,6,6870,0.348465635
60322.9311,3.649523,22.76027,0.928680701,97.61355,1.315992,-0.7261816,6,6875,0.348719249
60327.9312,3.649693,22.32665,0.929004529,97.61355,1.300952,-0.7639444,6,6880,0.348972863
60332.9315,3.64986,22.41556,0.929324976,97.61355,1.342701,-0.7673263,6,6885,0.349226477
60337.9317,3.649984,22.47714,0.929644091,97.61355,1.307756,-0.8099746,6,6890,0.349480091
60342.9317,3.650085,22.27065,0.929960646,97.61355,1.206077,-0.8969845,6,6895,0.349733705
60347.9314,3.650293,22.25696,0.930276586,97.61355,1.163125,-0.8570335,6,6900,0.349987319
60352.9311,3.650075,21.97302,0.930588325,97.61355,1.201996,-0.8935326,6,6905,0.350240933
60357.9314,3.649928,21.79735,0.930898221,97.61355,1.248822,-0.7407731,6,6910,0.350494547
60362.9315,3.649789,21.53757,0.931206477,97.61355,1.242254,-0.8153406,6,6915,0.350748161
60367.9316,3.64983,21.48348,0.931511967,97.61355,1.141072,-0.8640701,6,6920,0.351001775
60372.9314,3.649803,21.31652,0.931815921,97.61355,1.236476,-0.7607275,6,6925,0.351255389
60377.9318,3.650502,21.50028,0.932118543,97.61355,1.174562,-0.8379998,6,6930,0.351509003
60382.9314,3.650312,21.22352,0.932418399,97.61355,1.131607,-0.8962332,6,6935,0.351762617
60387.9312,3.649841,20.87569,0.932716616,97.61355,1.156354,-0.8864925,6,6940,0.352016231
60392.9315,3.650098,20.6083,0.933012169,97.61355,1.184774,-0.8579558,6,6945,0.352269845
60397.9314,3.649987,20.54284,0.933306595,97.61355,1.145189,-0.8674901,6,6950,0.352523459
60402.9311,3.649653,20.39534,0.933597231,97.61355,1.162927,-0.8194705,6,6955,0.352777073
60407.932,3.650139,20.40606,0.933888379,97.61355,1.181134,-0.7483225,6,6960,0.353030687
60412.9317,3.650298,20.28492,0.934176864,97.61355,1.138382,-0.7610413,6,6965,0.353284301
60417.9317,3.650189,20.07227,0.934463197,97.61355,1.13549,-0.7337372,6,6970,0.353537915
60422.9315,3.649639,19.71313,0.934746559,97.61355,1.134979,-0.7720074,6,6975,0.353791529
60427.9311,3.650035,20.07343,0.935028487,97.61355,1.153936,-0.7907357,6,6980,0.354045143
60432.9315,3.649466,19.26638,0.935309186,97.61355,1.142502,-0.8022187,6,6985,0.354298757
60437.9315,3.650136,19.67124,0.935587938,97.61355,1.180856,-0.8165703,6,6990,0.354552371
60442.9317,3.649986,19.33741,0.935863617,97.61355,1.169218,-0.8282597,6,6995,0.354805985
60447.932,3.650218,19.3564,0.936139296,97.61355,1.157339,-0.8024216,6,7000,0.355059599
60452.9313,3.649989,19.02942,0.936411902,97.61355,1.124084,-0.8358128,6,7005,0.355313213
60457.9314,3.64985,18.90979,0.936682971,97.61355,1.13549,-0.8017054,6,7010,0.355566827
60462.9317,3.650323,18.97852,0.936952605,97.61355,1.056377,-0.8584725,6,7015,0.355820441
60467.9319,3.649941,18.53746,0.937220089,97.61355,0.9997942,-0.8850535,6,7020,0.356074055
60472.9314,3.650652,18.96777,0.937485113,97.61355,1.207819,-0.7668445,6,7025,0.356327669
60477.9315,3.649768,18.19315,0.937748602,97.61355,1.08283,-0.8621239,6,7030,0.356581283
60482.9314,3.650082,18.46342,0.938010246,97.61355,1.123336,-0.7761435,6,7035,0.356834897
60487.9317,3.650253,18.49365,0.938271275,97.61355,1.171911,-0.8180062,6,7040,0.357088511
60492.9314,3.649986,18.13184,0.938529538,97.61355,1.068022,-0.8392296,6,7045,0.357342125
60497.9313,3.650166,18.21379,0.938785445,97.61355,1.098114,-0.7939147,6,7050,0.357595739
60502.9311,3.650089,17.97325,0.93904043,97.61355,1.138692,-0.7531748,6,7055,0.357849353
60507.9311,3.649939,17.70564,0.939293469,97.61355,1.128479,-0.7785301,6,7060,0.358102967
60512.9312,3.65006,17.6798,0.939545586,97.61355,1.091067,-0.846301,6,7065,0.358356581
60517.9311,3.650116,17.73005,0.939795551,97.61355,1.093757,-0.8284975,6,7070,0.358610195
60522.9315,3.650232,17.40719,0.940043672,97.61355,1.087698,-0.8043677,6,7075,0.358863809
60527.9321,3.650287,17.54274,0.940290872,97.61355,1.174846,-0.7546359,6,7080,0.359117423
60532.9314,3.649771,16.83686,0.940535202,97.61355,1.107346,-0.7846471,6,7085,0.359371037
60537.9315,3.649621,16.97493,0.940778509,97.61355,1.039636,-0.8375148,6,7090,0.359624651
60542.9316,3.649751,16.76952,0.941019664,97.61355,1.045212,-0.8243643,6,7095,0.359878265
60547.9317,3.649989,17.00634,0.941259692,97.61355,1.074362,-0.8479683,6,7100,0.360131879
60552.9312,3.650259,16.77648,0.941498901,97.61355,1.029935,-0.8245925,6,7105,0.360385493
60557.9315,3.649989,16.65995,0.94173565,97.61355,0.9884225,-0.8133913,6,7110,0.360639107
60562.9314,3.650073,16.67341,0.941970966,97.61355,0.96925,-0.8401837,6,7115,0.360892721
60567.932,3.649877,16.39426,0.942204335,97.61355,1.023869,-0.8080221,6,7120,0.361146335
60572.9315,3.649664,16.20037,0.942436373,97.61355,0.9898878,-0.8119206,6,7125,0.361399949
60577.9317,3.649968,16.12768,0.942666361,97.61355,1.082116,-0.7571113,6,7130,0.361653563
60582.9311,3.650034,16.26015,0.942895838,97.61355,1.144759,-0.7168797,6,7135,0.361907177
60587.9318,3.649771,15.81937,0.943123368,97.61355,1.146707,-0.7677889,6,7140,0.362160791
60592.9313,3.649682,15.74134,0.943349053,97.61355,1.065641,-0.8189602,6,7145,0.362414405
60597.9317,3.650289,15.83887,0.94357351,97.61355,1.082599,-0.8094864,6,7150,0.362668019
60602.9319,3.65005,15.68849,0.943796942,97.61355,1.068296,-0.8343326,6,7155,0.362921633
60607.9317,3.650035,15.6632,0.944017813,97.61355,1.051274,-0.8650274,6,7160,0.363175247
60612.9311,3.650237,15.77524,0.944238069,97.61355,1.031394,-0.8204277,6,7165,0.363428861
60617.9313,3.649871,15.28235,0.944456994,97.61355,1.001294,-0.8677247,6,7170,0.363682475
60622.9311,3.649814,15.29881,0.944673972,97.61355,0.9782094,-0.8197083,6,7175,0.363936089
60627.9317,3.650043,15.21421,0.944890028,97.61355,0.9563804,-0.7697444,6,7180,0.364189703
60632.9319,3.649987,14.89567,0.945103933,97.61355,0.9330565,-0.7838991,6,7185,0.364443317
